timestamp,test_phase,command_type,command_value,turret_velocity_rps,turret_position_rot,motor_voltage,stator_current,supply_voltage
199.118125,1.0,0.0,3.5,0.640625,3.17529296875,3.5300000000000002,6.5200000000000005,11.7569150390625
199.135989,1.0,0.0,3.5,0.642578125,3.1875,3.5300000000000002,6.2,11.76947998046875
199.156376,1.0,0.0,3.5,0.6328125,3.2001953125,3.5300000000000002,5.78,11.7569150390625
199.177133,1.0,0.0,3.5,0.623046875,3.2128906249999996,3.5300000000000002,7.04,11.750632568359375
199.19572,1.0,0.0,3.5,0.6484375000000001,3.2226562500000004,3.5300000000000002,6.0200000000000005,11.775762451171875
199.217739,1.0,0.0,3.5,0.634765625,3.23779296875,3.5300000000000002,6.92,11.763197509765625
199.23666,1.0,0.0,3.5,0.62890625,3.2500000000000004,3.5300000000000002,6.8,11.7569150390625
199.256026,1.0,0.0,3.5,0.62890625,3.2626953125,3.5300000000000002,6.26,11.7569150390625
199.276895,1.0,0.0,3.5,0.642578125,3.27490234375,3.5300000000000002,6.34,11.738067626953125
199.296576,1.0,0.0,3.5,0.6445312499999999,3.28759765625,3.5300000000000002,6.08,11.74435009765625
199.318892,1.0,0.0,3.5,0.6445312499999999,3.30078125,3.5300000000000002,5.44,11.73178515625
199.337795,1.0,0.0,3.5,0.642578125,3.31298828125,3.5300000000000002,5.7,11.73178515625
199.355065,1.0,0.0,3.5,0.6484375000000001,3.3232421875,3.5300000000000002,5.96,11.71922021484375
199.376267,1.0,0.0,3.5,0.646484375,3.337890625,3.5300000000000002,6.9,11.750632568359375
199.399622,1.0,0.0,3.5,0.650390625,3.35107421875,3.5300000000000002,5.0600000000000005,11.7569150390625
199.422234,1.0,0.0,3.5,0.63671875,3.3662109375,3.5300000000000002,6.36,11.74435009765625
199.436351,1.0,0.0,3.5,0.6484375000000001,3.3764648437499996,3.5300000000000002,6.3,11.763197509765625
199.458295,1.0,0.0,3.5,0.6484375000000001,3.38916015625,3.5300000000000002,6.0,11.763197509765625
199.478404,1.0,0.0,3.5,0.65625,3.40185546875,3.5300000000000002,5.34,11.74435009765625
199.498493,1.0,0.0,3.5,0.642578125,3.4145507812499996,3.5300000000000002,5.34,11.73178515625
199.517303,1.0,0.0,3.5,0.65625,3.42724609375,3.5300000000000002,5.4,11.71922021484375
199.537541,1.0,0.0,3.5,0.642578125,3.43994140625,3.5300000000000002,5.48,11.738067626953125
199.559207,1.0,0.0,3.5,0.6484375000000001,3.45263671875,3.5300000000000002,5.58,11.725502685546875
199.576774,1.0,0.0,3.5,0.63671875,3.46533203125,3.5300000000000002,5.62,11.71922021484375
199.596771,1.0,0.0,3.5,0.65625,3.4780273437500004,3.5300000000000002,5.32,11.750632568359375
199.616898,1.0,0.0,3.5,0.650390625,3.4912109375,3.5300000000000002,5.48,11.750632568359375
199.63606,1.0,0.0,3.5,0.642578125,3.50390625,3.5300000000000002,5.74,11.74435009765625
199.656521,1.0,0.0,3.5,0.65625,3.51416015625,3.54,5.28,11.7569150390625
199.677909,1.0,0.0,3.5,0.65625,3.5292968750000004,3.5300000000000002,5.28,11.74435009765625
199.696125,1.0,0.0,3.5,0.642578125,3.5419921875,3.5300000000000002,5.62,11.7569150390625
199.715862,1.0,0.0,3.5,0.642578125,3.55224609375,3.5300000000000002,5.74,11.74435009765625
199.73636,1.0,0.0,3.5,0.642578125,3.5673828124999996,3.5300000000000002,5.8,11.7569150390625
199.756839,1.0,0.0,3.5,0.63671875,3.580078125,3.5300000000000002,5.22,11.7569150390625
199.776372,1.0,0.0,3.5,0.66796875,3.59326171875,3.5300000000000002,5.68,11.74435009765625
199.796406,1.0,0.0,3.5,0.662109375,3.60595703125,3.5300000000000002,5.38,11.763197509765625
199.816811,1.0,0.0,3.5,0.654296875,3.6186523437499996,3.5300000000000002,5.36,11.763197509765625
199.835899,1.0,0.0,3.5,0.640625,3.63134765625,3.5300000000000002,5.5,11.74435009765625
199.857528,1.0,0.0,3.5,0.646484375,3.64404296875,3.5300000000000002,5.5,11.7569150390625
