timestamp,pose_x,pose_y,pose_heading,vel_vx,vel_vy,vel_omega,target_x,target_y,distance,raw_turret_angle,filtered_turret_angle,turret_setpoint,turret_actual,turret_error,motor_voltage,stator_current,sotm_active,vision_tag_count,vision_feeding
291.156834,12.870989460226669,5.554442213763152,-164.59815926090917,0.002137720914214356,-7.368915782193749E-4,0.003134869349309252,11.915,4.04,1.9694282779780432,42.85531624371818,41.59206038115466,41.59206038115466,40.97265625,0.6194041311546599,0.53,2.22,0.0,1.0,1.0
291.179057,12.870992437208427,5.554442134244275,-164.59541267887798,-0.0,0.0,-0.0,11.915,4.04,1.9694289983123145,42.85274382061925,41.781162897074346,41.781162897074346,41.324218749999986,0.4569441470743598,0.47000000000000003,3.0,0.0,1.0,1.0
291.196753,12.871016612121227,5.554440547183317,-164.5988305890342,-0.0,0.0,-0.0,11.915,4.04,1.9694413358450307,42.855229438450756,41.942272878280804,41.942272878280804,41.5,0.44227287828080364,0.59,3.36,0.0,1.0,1.0
291.218642,12.870992423684154,5.5544419127174,-164.5978980109092,-0.0,0.0,-0.0,11.915,4.04,1.9694295070526266,42.855000754754464,42.07918205975185,42.07918205975185,41.8515625,0.2276195597518509,0.37,2.86,0.0,1.0,1.0
291.238046,12.870992423684154,5.5544419127174,-164.5923560187217,-0.0,0.0,-0.0,11.915,4.04,1.969427936248979,42.84996124687975,42.194798937821034,42.194798937821034,42.02734375,0.16745518782103375,0.42,3.7600000000000002,0.0,0.0,1.0
291.259452,12.870998691252861,5.554441501237699,-164.59509174137796,-0.0,0.0,-0.0,11.915,4.04,1.9694316593177437,42.852287562886644,42.29342223158088,42.29342223158088,42.203125,0.09029723158087677,0.35000000000000003,4.08,0.0,1.0,1.0
291.276908,12.871022875457,5.55444006268228,-164.59563306950295,-0.0,0.0,-0.0,11.915,4.04,1.9694433129903222,42.85215945802195,42.37723281554704,42.37723281554704,42.37890625,-0.0016734344529609757,0.45,3.92,0.0,1.0,1.0
291.298259,12.870974507276005,5.554442939773677,-164.5986724562217,-0.0,0.0,-0.0,11.915,4.04,1.9694211739335659,42.85616397046616,42.44907248878491,42.44907248878491,42.5546875,-0.10561501121509309,0.32,2.66,0.0,1.0,1.0
291.316864,12.870974507276005,5.554442939773677,-164.59426369450296,-0.0,0.0,-0.0,11.915,4.04,1.9694199247314672,42.85215494743737,42.50953485758278,42.50953485758278,42.73046875,-0.2209338924172215,0.41000000000000003,3.3200000000000003,0.0,1.0,1.0
291.33931,12.870998691473524,5.554441501107012,-164.59565018669045,-0.0,0.0,-0.0,11.915,4.04,1.9694318176047243,42.852795367393796,42.56102393405443,42.56102393405443,42.73046875,-0.16944481594556748,0.39,4.46,0.0,0.0,1.0
291.359455,12.870998691473524,5.554441501107012,-164.5954463195029,-0.0,0.0,-0.0,11.915,4.04,1.9694317598237514,42.85260998452324,42.60476184162475,42.60476184162475,42.90625,-0.3014881583752498,0.41000000000000003,6.640000000000001,0.0,1.0,1.0
291.379285,12.870998691473524,5.554441501107012,-164.5974367999717,-0.0,0.0,-0.0,11.915,4.04,1.969432663639557,42.85551051724703,42.642374142968094,42.642374142968094,42.90625,-0.2638758570319055,0.36,2.36,0.0,1.0,1.0
291.398726,12.87099867789813,5.554441278539358,-164.5959326398155,-0.0,0.0,-0.0,11.915,4.04,1.9694306097426295,42.84954815970677,42.6734502454789,42.6734502454789,43.08203125,-0.40858100452110335,0.32,2.06,0.0,1.0,1.0
291.418815,12.87099867789813,5.554441278539358,-164.59790063590916,-0.0,0.0,-0.0,11.915,4.04,1.9694325692491597,42.85583497268046,42.70080795455913,42.70080795455913,43.08203125,-0.3812232954408685,0.37,3.58,0.0,1.0,1.0
291.438905,12.8710228621162,5.5544398402181905,-164.59502205387793,-0.0,0.0,-0.0,11.915,4.04,1.96943141941738,42.852144973354854,42.72350850737849,42.72350850737849,43.08203125,-0.35852274262150985,0.38,6.26,0.0,1.0,1.0
291.461276,12.870974493934858,5.554442717303733,-164.5955253624717,-0.0,0.0,-0.0,11.915,4.04,1.9694200861049524,42.85329914630557,42.742977103217555,42.742977103217555,43.2578125,-0.5148353967824448,0.34,2.7,0.0,0.0,1.0
291.477341,12.870998668875101,5.554441130660848,-164.59470620231545,-0.0,0.0,-0.0,11.915,4.04,1.9694312231155784,42.85193186169021,42.75932031698845,42.75932031698845,43.2578125,-0.4984921830115496,0.31,1.92,0.0,1.0,1.0
291.496595,12.87097448924787,5.554442644199147,-164.5987938234092,-0.0,0.0,-0.0,11.915,4.04,1.9694209474613833,42.85627025540454,42.77386280775087,42.77386280775087,43.2578125,-0.48394969224913353,0.33,3.12,0.0,1.0,1.0
291.517613,12.870998664072186,5.554441055790917,-164.59731995231544,-0.0,0.0,-0.0,11.915,4.04,1.9694318976597354,42.85430759978927,42.78592952655663,42.78592952655663,43.2578125,-0.47188297344337116,0.36,3.12,0.0,1.0,1.0
291.539446,12.870998668602342,5.554441129980062,-164.59902701481542,-0.0,0.0,-0.0,11.915,4.04,1.9694324467370516,42.85586090851811,42.79641923385085,42.79641923385085,43.2578125,-0.46139326614915177,0.36,3.66,0.0,1.0,1.0
291.557217,12.870998668602342,5.554441129980062,-164.59696065544048,-0.0,0.0,-0.0,11.915,4.04,1.9694318613293886,42.853981903319664,42.80505363427117,42.80505363427117,43.2578125,-0.45275886572883195,0.37,3.44,0.0,1.0,1.0
