timestamp,test_phase,command_type,command_value,velocity_rps,velocity_rpm,motor_voltage,stator_current,supply_voltage
30.649892,0.0,0.0,0.018178999999999945,0.0,0.0,0.0,0.0,12.525
30.83773,0.0,0.0,0.11248699999999978,0.0,0.0,0.01,0.56,12.525
30.858487,0.0,0.0,0.12286549999999963,0.0,0.0,0.11,0.68,12.525
30.877872,0.0,0.0,0.1325579999999995,0.0,0.0,0.12,0.84,12.525
30.917198,0.0,0.0,0.15222099999999905,0.0,0.0,0.13,0.74,12.525
30.99214,0.0,0.0,0.18969199999999908,0.0,0.0,0.15,0.68,12.525
31.020781,0.0,0.0,0.20402200000000015,0.0,0.0,0.18,0.88,12.525
31.03499,0.0,0.0,0.21112650000000066,0.0,0.0,0.18,0.9400000000000001,12.525
31.052873,0.0,0.0,0.22005850000000038,0.0,0.0,0.21,0.78,12.525
31.06966,0.0,0.0,0.22840599999999966,0.0078125,0.46875,0.22,1.22,12.525
31.089082,0.0,0.0,0.23817249999999923,0.0,0.0,0.22,0.98,12.525
31.119244,0.0,0.0,0.252836499999999,0.0,0.0,0.23,1.2,12.525
31.147218,0.0,0.0,0.2669619999999995,0.115234375,6.9140625,0.25,1.6,12.525
31.190866,0.0,0.0,0.2889994999999992,0.19335937500000003,11.601562500000002,0.26,2.12,12.525
31.217021,0.0,0.0,0.30213299999999954,0.1640625,9.84375,0.28,3.2,12.525
31.233123,0.0,0.0,0.31017450000000046,0.150390625,9.0234375,0.3,3.94,12.525
31.262914,0.0,0.0,0.32463399999999965,0.20703125,12.421875,0.31,2.56,12.525
31.293151,0.0,0.0,0.3401324999999993,0.326171875,19.5703125,0.32,3.52,12.525
31.333664,0.0,0.0,0.35512100000000046,0.49023437500000006,29.414062500000004,0.34,3.6,12.525
31.364568,0.0,0.0,0.3758599999999994,0.634765625,38.0859375,0.35000000000000003,3.38,12.525
31.392523,0.0,0.0,0.3898834999999998,0.61328125,36.796875,0.38,4.42,12.525
31.449768,0.0,0.0,0.41850649999999945,0.7480468749999999,44.88281249999999,0.38,3.48,12.525
31.505177,0.0,0.0,0.44597899999999946,0.859375,51.5625,0.41000000000000003,4.36,12.525
31.533039,0.0,0.0,0.4601419999999994,1.021484375,61.2890625,0.44,5.28,12.525
31.545765,0.0,0.0,0.4665044999999992,1.00390625,60.234375,0.46,5.2,12.525
31.592214,0.0,0.0,0.48972000000000016,1.21875,73.125,0.46,3.9,12.5
31.613008,0.0,0.0,0.5001265000000004,1.35546875,81.328125,0.48,4.68,12.525
31.628386,0.0,0.0,0.5078154999999995,1.4824218750000002,88.94531250000001,0.51,5.04,12.525
31.652854,0.0,0.0,0.5200490000000002,1.4531249999999998,87.18749999999999,0.5,5.22,12.525
31.674743,0.0,0.0,0.5306874999999991,1.51171875,90.703125,0.52,4.48,12.525
31.695797,0.0,0.0,0.5415205000000007,1.7421875,104.53125,0.53,5.1000000000000005,12.525
31.715887,0.0,0.0,0.5515559999999997,1.748046875,104.8828125,0.54,5.3,12.525
31.734882,0.0,0.0,0.5610540000000004,1.748046875,104.8828125,0.55,4.82,12.525
31.749388,0.0,0.0,0.5683159999999994,1.912109375,114.7265625,0.56,5.08,12.525
31.771685,0.0,0.0,0.5794370000000004,1.76953125,106.171875,0.56,5.16,12.525
31.797674,0.0,0.0,0.5924589999999998,2.005859375,120.3515625,0.5700000000000001,3.84,12.5
31.8178,0.0,0.0,0.6024849999999997,2.052734375,123.1640625,0.59,4.32,12.525
31.862784,0.0,0.0,0.6250140000000002,2.275390625,136.5234375,0.6,3.0,12.5
32.016731,0.0,0.0,0.7019874999999995,2.611328125,156.6796875,0.62,1.84,12.525
32.085347,0.0,0.0,0.7362865000000003,2.916015625,174.9609375,0.7000000000000001,5.28,12.5
32.149975,0.0,0.0,0.7686100000000007,2.947265625,176.8359375,0.74,4.96,12.5
32.165205,0.0,0.0,0.7762340000000005,3.2890625,197.34375,0.76,4.0,12.5
32.186259,0.0,0.0,0.7867514999999994,3.3085937500000004,198.51562500000003,0.78,5.28,12.5
32.204011,0.0,0.0,0.7953589999999995,3.4648437500000004,207.89062500000003,0.78,4.74,12.5
32.217071,0.0,0.0,0.8021575000000016,3.552734375,213.1640625,0.78,4.42,12.5
32.281179,0.0,0.0,0.8342024999999982,3.802734375,228.1640625,0.8,3.3000000000000003,12.5
32.308541,0.0,0.0,0.8478924999999986,3.85546875,231.328125,0.8300000000000001,3.92,12.5
32.325959,0.0,0.0,0.8566014999999982,4.021484375,241.2890625,0.85,4.4,12.5
32.351929,0.0,0.0,0.8695864999999987,3.93359375,236.015625,0.86,5.08,12.5
32.370108,0.0,0.0,0.8785834999999995,3.90234375,234.140625,0.87,4.48,12.5
32.397265,0.0,0.0,0.8922550000000005,4.095703125,245.7421875,0.87,4.26,12.5
32.436925,0.0,0.0,0.9120754999999985,4.201171875,252.0703125,0.9,4.9,12.5
32.480239,0.0,0.0,0.9337420000000005,4.572265625,274.3359375,0.92,3.7600000000000002,12.5
32.514204,0.0,0.0,0.9507150000000006,4.626953125,277.6171875,0.9400000000000001,3.66,12.5
32.540453,0.0,0.0,0.9638484999999992,4.705078125,282.3046875,0.96,4.24,12.5
32.561563,0.0,0.0,0.974375499999999,4.703125,282.1875,0.96,4.34,12.5
32.577312,0.0,0.0,0.9822870000000012,4.63671875,278.203125,0.98,4.62,12.5
32.589777,0.0,0.0,0.9885104999999985,4.79296875,287.578125,0.99,4.4,12.5
32.625189,0.0,0.0,1.006142500000001,4.841796875,290.5078125,0.99,4.58,12.5
32.638415,0.0,0.0,1.0128299999999992,4.92578125,295.546875,1.01,4.68,12.5
32.654684,0.0,0.0,1.020964000000001,5.109375,306.5625,1.02,4.66,12.5
32.666407,0.0,0.0,1.0267144999999989,5.12890625,307.734375,1.02,3.92,12.5
32.688834,0.0,0.0,1.0380389999999995,5.359375000000001,321.56250000000006,1.03,3.7600000000000002,12.5
32.709313,0.0,0.0,1.0482044999999989,5.306640624999999,318.39843749999994,1.04,3.7800000000000002,12.5
32.728142,0.0,0.0,1.0576835000000013,5.125,307.5,1.05,4.08,12.5
32.773144,0.0,0.0,1.0801940000000005,5.244140625,314.6484375,1.06,4.36,12.5
32.801321,0.0,0.0,1.094282999999999,5.41796875,325.078125,1.09,4.64,12.5
32.813805,0.0,0.0,1.1005249999999993,5.40625,324.375,1.1,4.48,12.5
32.836696,0.0,0.0,1.1119705,5.703125,342.1875,1.1,4.94,12.5
32.8497,0.0,0.0,1.1184814999999997,5.855468749999999,351.32812499999994,1.12,4.44,12.5
32.87771,0.0,0.0,1.1324774999999985,5.810546875,348.6328125,1.12,4.42,12.5
32.892884,0.0,0.0,1.1400640000000006,5.826171875,349.5703125,1.12,3.86,12.5
32.91212,0.0,0.0,1.149682499999999,5.994140625000001,359.64843750000006,1.1500000000000001,4.32,12.5
32.929075,0.0,0.0,1.1581600000000005,5.96484375,357.890625,1.1500000000000001,4.66,12.5
32.952652,0.0,0.0,1.1699390000000012,6.029296875,361.7578125,1.16,4.2,12.5
32.972018,0.0,0.0,1.179631500000001,6.0234375,361.40625,1.17,4.4,12.5
32.996078,0.0,0.0,1.1916519999999995,6.328124999999999,379.68749999999994,1.18,4.36,12.5
33.008951,0.0,0.0,1.198014500000001,6.251953125000001,375.11718750000006,1.2,4.98,12.5
33.029542,0.0,0.0,1.208188999999999,6.2109375,372.65625,1.2,4.58,12.5
33.05375,0.0,0.0,1.2204689999999996,6.462890625,387.7734375,1.21,4.22,12.5
33.074934,0.0,0.0,1.231015000000001,6.414062499999999,384.84374999999994,1.23,4.36,12.5
33.093002,0.0,0.0,1.2401135000000014,6.650390625000001,399.02343750000006,1.24,4.0,12.5
33.109789,0.0,0.0,1.2485170000000014,6.537109375,392.2265625,1.25,4.66,12.5
33.144218,0.0,0.0,1.2657219999999985,6.701171875,402.0703125,1.25,4.84,12.475
33.298443,0.0,0.0,1.342843499999999,7.078125,424.6875,1.27,3.3200000000000003,12.5
33.324135,0.0,0.0,1.3543165000000013,7.162109375,429.7265625,1.35,5.34,12.475
33.389245,0.0,0.0,1.3867515000000008,7.392578124999999,443.55468749999994,1.36,4.54,12.475
33.495314,0.0,0.0,1.4412789999999998,7.716796875,463.0078125,1.3900000000000001,3.42,12.5
33.514105,0.0,0.0,1.4506469999999982,7.978515625,478.7109375,1.45,3.96,12.5
33.52748,0.0,0.0,1.457371499999999,7.759765625,465.5859375,1.45,5.32,12.475
33.553116,0.0,0.0,1.4701709999999988,8.0625,483.75,1.46,5.5,12.475
33.56688,0.0,0.0,1.4764034999999982,8.140625,488.4375,1.48,5.38,12.475
33.594816,0.0,0.0,1.4910300000000003,8.220703125,493.2421875,1.48,4.98,12.475
33.633697,0.0,0.0,1.5103595000000016,8.478515625,508.7109375,1.5,4.98,12.475
33.648648,0.0,0.0,1.517946499999999,8.30078125,498.046875,1.52,4.74,12.475
33.685118,0.0,0.0,1.5361715,8.6015625,516.09375,1.52,4.9,12.475
33.716949,0.0,0.0,1.5520970000000016,8.755859375,525.3515625,1.54,4.2,12.475
33.730138,0.0,0.0,1.5586265000000008,8.724609375,523.4765625,1.57,4.4,12.475
33.754253,0.0,0.0,1.5707579999999997,8.8828125,532.96875,1.56,4.14,12.475
33.764771,0.0,0.0,1.575998499999999,8.7734375,526.40625,1.57,4.4,12.475
33.788756,0.0,0.0,1.5879169999999991,8.927734375,535.6640625,1.58,5.28,12.475
33.812166,0.0,0.0,1.5997144999999993,9.021484375,541.2890625,1.59,4.22,12.475
33.826635,0.0,0.0,1.606930499999999,9.140625,548.4375,1.59,4.64,12.475
33.848079,0.0,0.0,1.6176525000000002,9.25,555.0,1.61,3.94,12.475
33.867019,0.0,0.0,1.627131499999999,9.361328125,561.6796875,1.6300000000000001,4.0600000000000005,12.475
33.886904,0.0,0.0,1.6370744999999989,9.318359375,559.1015625,1.6300000000000001,4.7,12.475
33.914729,0.0,0.0,1.6509869999999989,9.33984375,560.390625,1.6400000000000001,5.12,12.475
33.927844,0.0,0.0,1.6574979999999986,9.505859375,570.3515625,1.67,4.94,12.475
33.949251,0.0,0.0,1.6682384999999993,9.6015625,576.09375,1.6600000000000001,4.14,12.475
33.968283,0.0,0.0,1.6777640000000016,9.576171875,574.5703125,1.68,4.74,12.475
33.988169,0.0,0.0,1.6876139999999982,9.62890625,577.734375,1.68,4.5600000000000005,12.475
34.016161,0.0,0.0,1.7016749999999998,9.744140625,584.6484375,1.69,5.0600000000000005,12.475
34.029851,0.0,0.0,1.7085474999999999,9.7890625,587.34375,1.72,4.38,12.475
34.053947,0.0,0.0,1.7205959999999987,9.93359375,596.015625,1.71,4.42,12.475
34.06862,0.0,0.0,1.7279044999999993,9.9296875,595.78125,1.73,4.2,12.475
34.089118,0.0,0.0,1.7381440000000001,10.037109375,602.2265625,1.74,5.2,12.450000000000001
34.112584,0.0,0.0,1.7498215000000013,10.005859375,600.3515625,1.74,4.1,12.475
34.128815,0.0,0.0,1.758029500000001,10.30078125,618.046875,1.76,4.0600000000000005,12.475
34.148626,0.0,0.0,1.7678889999999985,10.080078125,604.8046875,1.76,4.26,12.475
34.166898,0.0,0.0,1.7770804999999985,10.441406249999998,626.4843749999999,1.77,4.58,12.450000000000001
34.194463,0.0,0.0,1.7908540000000013,10.355468749999998,621.3281249999999,1.78,4.46,12.450000000000001
34.213811,0.0,0.0,1.8005274999999994,10.5546875,633.28125,1.81,4.88,12.450000000000001
34.237314,0.0,0.0,1.8122699999999998,10.619140625,637.1484375,1.81,4.68,12.475
34.248425,0.0,0.0,1.8177980000000016,10.699218749999998,641.9531249999999,1.83,4.76,12.475
34.271835,0.0,0.0,1.8295399999999997,10.732421874999998,643.9453124999999,1.83,4.16,12.475
34.289272,0.0,0.0,1.8382585000000002,10.88671875,653.203125,1.84,4.4,12.475
34.315038,0.0,0.0,1.8510115000000003,10.943359375,656.6015625,1.85,4.32,12.475
34.328728,0.0,0.0,1.857977,10.978515625,658.7109375,1.86,4.5,12.475
34.346128,0.0,0.0,1.8666864999999984,10.923828125000002,655.4296875000001,1.87,4.76,12.475
34.373601,0.0,0.0,1.880329999999999,11.11328125,666.796875,1.8800000000000001,4.78,12.475
34.391594,0.0,0.0,1.8894099999999998,11.1640625,669.84375,1.9000000000000001,4.74,12.450000000000001
34.419623,0.0,0.0,1.9032484999999983,11.062500000000002,663.7500000000001,1.9000000000000001,4.5600000000000005,12.450000000000001
34.465386,0.0,0.0,1.9263059999999985,11.277343750000002,676.6406250000001,1.9100000000000001,4.28,12.450000000000001
34.500167,0.0,0.0,1.9437060000000006,11.4921875,689.53125,1.94,4.48,12.450000000000001
34.597332,0.0,0.0,1.992288499999999,11.925781249999998,715.5468749999999,1.96,3.8200000000000003,12.475
34.643522,0.0,0.0,2.015382999999998,11.806640624999998,708.3984374999999,2.0100000000000002,4.82,12.450000000000001
34.672738,0.0,0.0,2.0299910000000008,12.015625,720.9375,2.02,5.24,12.450000000000001
34.685167,0.0,0.0,2.0362145000000016,11.978515624999998,718.7109374999999,2.02,4.74,12.450000000000001
34.698152,0.0,0.0,2.042688499999999,12.21484375,732.890625,2.05,5.16,12.450000000000001
34.741132,0.0,0.0,2.0639190000000003,12.203125000000002,732.1875000000001,2.06,4.82,12.450000000000001
34.791402,0.0,0.0,2.088646500000001,12.5859375,755.15625,2.08,4.1,12.450000000000001
34.824384,0.0,0.0,2.105786499999999,12.431640624999998,745.8984374999999,2.1,4.76,12.450000000000001
34.848351,0.0,0.0,2.1177975,12.78125,766.875,2.12,4.7,12.450000000000001
34.859685,0.0,0.0,2.123464499999999,12.871093749999998,772.2656249999999,2.13,4.2,12.450000000000001
34.87625,0.0,0.0,2.131746999999999,12.69140625,761.484375,2.14,4.6000000000000005,12.450000000000001
34.886861,0.0,0.0,2.137043499999999,12.994140625,779.6484375,2.15,4.5200000000000005,12.450000000000001
34.914129,0.0,0.0,2.1505850000000013,12.953125,777.1875,2.15,4.5600000000000005,12.450000000000001
34.926224,0.0,0.0,2.1567339999999984,12.986328125,779.1796875,2.17,4.36,12.450000000000001
34.954327,0.0,0.0,2.170692999999998,13.251953125,795.1171875,2.17,3.98,12.450000000000001
34.972692,0.0,0.0,2.1799310000000016,13.195312499999998,791.7187499999999,2.19,5.0,12.425
34.989238,0.0,0.0,2.188232000000001,13.130859375,787.8515625,2.19,4.48,12.425
35.013984,0.0,0.0,2.2004845,13.5078125,810.46875,2.2,4.64,12.450000000000001
35.032089,0.0,0.0,2.209656999999998,13.4453125,806.71875,2.22,4.46,12.450000000000001
35.048839,0.0,0.0,2.2180419999999987,13.458984375,807.5390625,2.22,4.66,12.450000000000001
35.070469,0.0,0.0,2.228847,13.390625,803.4375,2.23,4.66,12.450000000000001
35.095678,0.0,0.0,2.2414609999999993,13.624999999999998,817.4999999999999,2.24,4.58,12.450000000000001
35.111501,0.0,0.0,2.2493730000000003,13.68359375,821.015625,2.2600000000000002,4.28,12.450000000000001
35.132964,0.0,0.0,2.260067000000001,13.609375,816.5625,2.2600000000000002,5.26,12.450000000000001
35.149603,0.0,0.0,2.268423499999999,13.830078124999998,829.8046874999999,2.2800000000000002,5.04,12.450000000000001
35.170323,0.0,0.0,2.278784,13.6484375,818.90625,2.2800000000000002,4.5600000000000005,12.450000000000001
35.193121,0.0,0.0,2.2901830000000007,13.673828125,820.4296875,2.29,4.66,12.450000000000001
35.212691,0.0,0.0,2.2999680000000016,13.912109375000002,834.7265625000001,2.31,5.3,12.425
35.234247,0.0,0.0,2.3107360000000003,14.302734374999998,858.1640624999999,2.31,4.1,12.450000000000001
35.252036,0.0,0.0,2.3196400000000015,14.13671875,848.203125,2.33,4.84,12.425
35.267785,0.0,0.0,2.3275145000000013,14.1875,851.25,2.33,5.04,12.425
35.289767,0.0,0.0,2.3383014999999983,14.246093750000002,854.7656250000001,2.34,4.82,12.425
35.312249,0.0,0.0,2.3489674999999988,14.3515625,861.09375,2.35,4.14,12.450000000000001
35.324789,0.0,0.0,2.356016500000001,14.44921875,866.953125,2.35,4.38,12.450000000000001
35.358958,0.0,0.0,2.373008499999999,14.474609374999998,868.4765624999999,2.37,4.62,12.450000000000001
35.37263,0.0,0.0,2.379937,14.369140625,862.1484375,2.37,4.0200000000000005,12.450000000000001
35.392497,0.0,0.0,2.3898054999999996,14.55078125,873.046875,2.39,4.6000000000000005,12.425
35.411158,0.0,0.0,2.3992009999999997,14.705078125,882.3046875,2.4,4.5600000000000005,12.450000000000001
35.429726,0.0,0.0,2.4084854999999994,14.654296875,879.2578125,2.41,4.68,12.450000000000001
35.451745,0.0,0.0,2.4195040000000017,14.626953125,877.6171875,2.42,4.6000000000000005,12.450000000000001
35.469924,0.0,0.0,2.4285845000000013,14.880859375000002,892.8515625000001,2.43,4.44,12.425
35.488975,0.0,0.0,2.43811,14.7734375,886.40625,2.44,5.48,12.425
35.553047,0.0,0.0,2.4685594999999996,15.017578125,901.0546875,2.45,4.96,12.425
35.742962,0.0,0.0,2.565102999999999,15.46484375,927.890625,2.48,3.64,12.450000000000001
35.785942,0.0,0.0,2.586592999999999,15.779296875,946.7578125,2.58,5.2,12.4
35.812598,0.0,0.0,2.5999029999999994,15.521484375,931.2890625,2.6,6.6000000000000005,12.4
35.844319,0.0,0.0,2.6157725000000003,16.0625,963.75,2.62,5.0600000000000005,12.425
35.860884,0.0,0.0,2.624063999999999,15.951171875,957.0703125,2.63,5.68,12.4
35.916794,0.0,0.0,2.652019000000001,16.318359375,979.1015625,2.65,4.6000000000000005,12.425
35.968066,0.0,0.0,2.6776549999999997,16.52734375,991.640625,2.68,4.64,12.425
35.984687,0.0,0.0,2.6859655,16.634765625,998.0859375,2.69,4.64,12.425
36.000584,0.0,0.0,2.6939234999999986,16.580078125,994.8046875,2.7,5.28,12.4
36.013959,0.0,0.0,2.7006110000000003,16.65234375,999.140625,2.71,4.92,12.4
36.040801,0.0,0.0,2.7140129999999996,16.7265625,1003.59375,2.72,4.94,12.4
36.060797,0.0,0.0,2.7196245,16.962890625,1017.7734375,2.73,5.36,12.4
36.096784,0.0,0.0,2.7420145000000016,17.078125,1024.6875,2.74,4.42,12.425
36.105781,0.0,0.0,2.7465220000000006,17.08984375,1025.390625,2.73,4.38,12.4
36.122736,0.0,0.0,2.754971499999998,17.16015625,1029.609375,2.77,5.0200000000000005,12.4
36.136741,0.0,0.0,2.7619835000000013,17.3828125,1042.96875,2.77,4.96,12.425
36.149021,0.0,0.0,2.767864000000001,17.2734375,1036.40625,2.77,4.54,12.425
36.169445,0.0,0.0,2.778344500000001,17.21484375,1032.890625,2.79,5.24,12.4
36.188329,0.0,0.0,2.787777499999999,17.4609375,1047.65625,2.8000000000000003,4.72,12.4
36.212796,0.0,0.0,2.7999740000000006,17.458984375,1047.5390625,2.8000000000000003,4.32,12.425
36.227043,0.0,0.0,2.8071435000000005,17.326171875,1039.5703125,2.82,5.1000000000000005,12.425
36.249692,0.0,0.0,2.8184774999999984,17.896484375,1073.7890625,2.83,4.5,12.4
36.272805,0.0,0.0,2.8299505000000007,17.6953125,1061.71875,2.83,4.5200000000000005,12.4
36.291912,0.0,0.0,2.8395780000000013,17.5078125,1050.46875,2.85,4.6000000000000005,12.4
36.305212,0.0,0.0,2.846237499999999,17.841796875,1070.5078125,2.86,4.9,12.4
36.333946,0.0,0.0,2.860604499999999,17.95703125,1077.421875,2.87,4.8,12.4
36.349621,0.0,0.0,2.868432499999999,17.986328125,1079.1796875,2.89,5.34,12.4
36.381694,0.0,0.0,2.8844319999999986,18.1171875,1087.03125,2.89,4.4,12.4
36.404881,0.0,0.0,2.896063,18.03125,1081.875,2.91,5.0,12.4
36.430109,0.0,0.0,2.908676999999999,18.357421875,1101.4453125,2.92,4.68,12.4
36.441258,0.0,0.0,2.9142509999999984,18.439453125,1106.3671875,2.92,4.66,12.4
36.460902,0.0,0.0,2.9240735000000004,18.3671875,1102.03125,2.93,4.64,12.4
36.473127,0.0,0.0,2.9301854999999986,18.259765625,1095.5859375,2.94,4.38,12.4
36.501267,0.0,0.0,2.9442465,18.416015625,1104.9609375,2.96,4.84,12.4
36.511099,0.0,0.0,2.949162499999998,18.478515625,1108.7109375,2.95,5.42,12.4
36.532672,0.0,0.0,2.9598749999999985,18.794921875,1127.6953125,2.97,4.76,12.4
36.549238,0.0,0.0,2.968241000000001,18.814453125,1128.8671875,2.97,4.64,12.4
36.568696,0.0,0.0,2.9772374999999993,18.849609375,1130.9765625,2.99,4.76,12.4
36.59244,0.0,0.0,2.9897775000000006,18.689453125,1121.3671875,3.0,4.34,12.4
36.610137,0.0,0.0,2.998626,18.7578125,1125.46875,3.0100000000000002,4.8,12.4
36.633362,0.0,0.0,3.010284499999999,18.904296875,1134.2578125,3.02,5.1000000000000005,12.4
36.649908,0.0,0.0,3.018566999999999,19.107421875,1146.4453125,3.04,5.22,12.4
36.883583,0.0,0.0,3.1354135000000003,19.451171875,1167.0703125,3.04,3.44,12.425
36.936766,0.0,0.0,3.1619864999999994,19.6328125,1177.96875,3.16,5.5,12.375
36.968356,0.0,0.0,3.1778004999999983,19.875,1192.5,3.19,5.1000000000000005,12.375
36.986943,0.0,0.0,3.187094,20.154296875,1209.2578125,3.2,5.8,12.375
37.004084,0.0,0.0,3.195515500000001,20.353515625,1221.2109375,3.21,4.46,12.375
37.02102,0.0,0.0,3.2041224999999987,19.87109375,1192.265625,3.22,4.72,12.375
37.035619,0.0,0.0,3.2114315000000015,20.1875,1211.25,3.23,5.66,12.375
37.048826,0.0,0.0,3.2180349999999986,20.32421875,1219.453125,3.24,5.5,12.375
37.065465,0.0,0.0,3.226355,20.5078125,1230.46875,3.24,5.4,12.375
37.096796,0.0,0.0,3.2420205000000006,20.4375,1226.25,3.25,5.76,12.375
37.114697,0.0,0.0,3.250915000000001,20.580078125,1234.8046875,3.27,4.42,12.375
37.141706,0.0,0.0,3.264243500000001,20.861328125,1251.6796875,3.2800000000000002,4.66,12.375
37.157548,0.0,0.0,3.2723959999999988,20.501953125,1230.1171875,3.29,5.2,12.375
37.167806,0.0,0.0,3.2775345,20.935546874999996,1256.1328124999998,3.29,4.3,12.375
37.20025,0.0,0.0,3.293756499999999,21.068359374999996,1264.1015624999998,3.3000000000000003,5.14,12.375
37.239965,0.0,0.0,3.3130669999999984,21.03125,1261.875,3.3200000000000003,5.6000000000000005,12.375
37.258812,0.0,0.0,3.3226664999999986,20.984375,1259.0625,3.34,5.24,12.375
37.273003,0.0,0.0,3.330123500000001,20.9375,1256.25,3.35,6.26,12.375
37.289049,0.0,0.0,3.338146499999999,21.43359375,1286.015625,3.36,5.2,12.375
37.306634,0.0,0.0,3.3469390000000008,21.3828125,1282.96875,3.36,4.64,12.375
37.330378,0.0,0.0,3.358811000000001,21.658203125,1299.4921875,3.37,5.36,12.375
37.36054,0.0,0.0,3.3738924999999984,21.417968750000004,1285.0781250000002,3.38,5.0200000000000005,12.375
37.371355,0.0,0.0,3.3792905000000015,21.509765625,1290.5859375,3.41,5.42,12.375
37.397548,0.0,0.0,3.392386499999999,21.6015625,1296.09375,3.4,4.9,12.375
37.424946,0.0,0.0,3.406086,21.6484375,1298.90625,3.42,5.18,12.375
37.444757,0.0,0.0,3.4159914999999987,22.019531250000004,1321.1718750000002,3.43,4.84,12.375
37.456611,0.0,0.0,3.4219275000000007,21.69140625,1301.484375,3.44,5.16,12.375
37.46507,0.0,0.0,3.426156999999998,21.87890625,1312.734375,3.45,5.74,12.375
37.491244,0.0,0.0,3.4392070000000015,22.052734375000004,1323.1640625000002,3.45,4.92,12.375
37.516787,0.0,0.0,3.4520155,21.98828125,1319.296875,3.46,5.38,12.375
37.528121,0.0,0.0,3.4576179999999983,22.1953125,1331.71875,3.46,4.5600000000000005,12.375
37.548415,0.0,0.0,3.4678205,21.8046875,1308.28125,3.49,5.16,12.4
37.56997,0.0,0.0,3.4785795000000004,22.48046875,1348.828125,3.49,4.5600000000000005,12.375
37.59351,0.0,0.0,3.4903770000000005,22.228515625,1333.7109375,3.5,5.0,12.375
37.621298,0.0,0.0,3.504271000000001,22.654296875000004,1359.2578125000002,3.52,4.6000000000000005,12.375
37.646155,0.0,0.0,3.5166994999999996,22.470703125,1348.2421875,3.5300000000000002,5.1000000000000005,12.375
37.660086,0.0,0.0,3.523656000000001,22.62890625,1357.734375,3.54,5.24,12.375
37.681826,0.0,0.0,3.5345260000000014,22.484375,1349.0625,3.5500000000000003,5.16,12.375
37.692715,0.0,0.0,3.539979999999998,22.7109375,1362.65625,3.56,4.96,12.375
37.720299,0.0,0.0,3.5536879999999993,22.751953125,1365.1171875,3.56,4.5200000000000005,12.375
37.731726,0.0,0.0,3.559420000000001,22.63671875,1358.203125,3.56,5.4,12.375
37.748365,0.0,0.0,3.5677584999999983,23.369140624999996,1402.1484374999998,3.58,4.6000000000000005,12.375
37.767045,0.0,0.0,3.5770424999999992,23.0078125,1380.46875,3.59,4.86,12.375
37.791271,0.0,0.0,3.589257999999999,23.064453125000004,1383.8671875000002,3.61,5.0,12.375
37.808078,0.0,0.0,3.5976610000000004,23.050781250000004,1383.0468750000002,3.61,4.58,12.375
37.868217,0.0,0.0,3.6268864999999995,23.0859375,1385.15625,3.62,5.32,12.35
38.071488,0.0,0.0,3.7293660000000006,23.8359375,1430.15625,3.66,4.14,12.375
38.098571,0.0,0.0,3.7429074999999994,24.119140625,1447.1484375,3.74,4.72,12.375
38.120589,0.0,0.0,3.7539074999999986,24.005859375,1440.3515625,3.7600000000000002,5.84,12.35
38.167261,0.0,0.0,3.777243499999999,24.171875,1450.3125,3.77,5.26,12.35
38.19312,0.0,0.0,3.790173000000001,24.490234375,1469.4140625,3.81,5.28,12.35
38.224655,0.0,0.0,3.8058844999999994,24.650390625,1479.0234375,3.8200000000000003,5.42,12.35
38.263499,0.0,0.0,3.825269499999999,24.597656250000004,1475.8593750000002,3.85,5.16,12.35
38.295312,0.0,0.0,3.8412689999999987,24.9296875,1495.78125,3.84,4.7,12.35
38.308872,0.0,0.0,3.848058,25.01171875,1500.703125,3.87,5.16,12.35
38.330538,0.0,0.0,3.8588819999999995,24.79296875,1487.578125,3.87,5.5600000000000005,12.35
38.350554,0.0,0.0,3.8688340000000014,24.949218749999996,1496.9531249999998,3.89,5.4,12.35
38.377284,0.0,0.0,3.8822645,25.154296874999996,1509.2578124999998,3.89,5.46,12.35
38.421582,0.0,0.0,3.904320499999999,25.173828124999996,1510.4296874999998,3.91,4.5600000000000005,12.35
38.445029,0.0,0.0,3.9161364999999986,25.53515625,1532.109375,3.92,5.66,12.35
38.468884,0.0,0.0,3.9280644999999996,25.33984375,1520.390625,3.94,4.6000000000000005,12.35
38.481035,0.0,0.0,3.934139499999999,25.828124999999996,1549.6874999999998,3.94,5.12,12.35
38.500957,0.0,0.0,3.9440915000000007,25.498046874999996,1529.8828124999998,3.96,5.38,12.35
38.520082,0.0,0.0,3.9497865,25.294921875,1517.6953125,3.96,5.48,12.35
38.532455,0.0,0.0,3.9597475000000006,25.437500000000004,1526.2500000000002,3.98,5.5200000000000005,12.35
38.555661,0.0,0.0,3.9714435000000012,25.83203125,1549.921875,3.98,5.1000000000000005,12.35
38.568999,0.0,0.0,3.978112000000001,25.369140625,1522.1484375,4.0,5.0600000000000005,12.35
38.588625,0.0,0.0,3.987924999999999,25.853515625,1551.2109375,4.0,4.76,12.35
38.618954,0.0,0.0,4.0030899999999985,26.087890625,1565.2734375,4.0200000000000005,5.1000000000000005,12.35
38.645221,0.0,0.0,4.016222999999998,26.021484375,1561.2890625,4.03,5.32,12.35
38.670207,0.0,0.0,4.024042,26.267578125,1576.0546875,4.04,5.1000000000000005,12.35
38.689592,0.0,0.0,4.038418500000001,26.29296875,1577.578125,4.05,5.46,12.35
38.706139,0.0,0.0,4.046505999999999,26.5078125,1590.46875,4.07,4.92,12.35
